Id,Name,Email,Gender,Age,GPA,Intership,extracurricular_activities,Study Hours,Sleep Hours,social_platform_preference,daily_social_media_time,stress_level,Department,Attendance (%),Grade,DataBase_score,sychology_score,AI_score,Calculus_score,ComputerNetwork_score,MobileAppDev_Score
811,John,john.henderson.811@gslingacademy.com,male,20,3.44,FALSE,TRUE,3.5,9.3,Instagram,0.507384881,5,Mathematics,73,CB,99,76,85,98,62,97
812,Steven,steven.martin.812@gslingacademy.com,male,20,3.27,FALSE,TRUE,5.3,8.4,TikTok,1.919826662,6,Computer Science,49,BB,76,71,95,99,85,71
813,Tina,tina.bowers.813@gslingacademy.com,female,25,3.09,FALSE,FALSE,3,9.6,Telegram,3.728193057,3,Physics,45,DD,62,88,85,82,94,73
814,Luis,luis.jones.814@gslingacademy.com,male,18,3.42,TRUE,FALSE,5.3,5.1,Instagram,2.345251348,6,Physics,48,DD,53,69,75,86,95,61
815,Jeffrey,jeffrey.thomas.815@gslingacademy.com,male,20,2.33,FALSE,FALSE,1.8,8.9,Twitter,1.775320676,3,Chemistry,47,DD,97,62,90,93,75,80
816,Jeffrey,jeffrey.cox.816@gslingacademy.com,male,20,3.76,FALSE,FALSE,3.9,8.6,Twitter,0.608897443,8,Mathematics,58,CB,90,84,83,84,61,99
817,Jennifer,jennifer.bautista.817@gslingacademy.com,female,22,2.02,FALSE,FALSE,3.4,6.4,Facebook,3.85796851,1,Computer Science,46,CC,71,67,85,68,88,67
818,Judy,judy.pugh.818@gslingacademy.com,female,20,3.35,FALSE,FALSE,6.7,8.8,Facebook,8.469030498,6,Computer Science,50,DC,92,99,85,62,69,67
819,Henry,henry.craig.819@gslingacademy.com,male,23,3.21,FALSE,FALSE,2.3,8.5,Twitter,0.881381049,4,Physics,46,DC,94,74,76,97,86,85
820,Steven,steven.alvarez.820@gslingacademy.com,male,24,3.92,TRUE,TRUE,3.3,9.5,Telegram,4.149256695,10,Computer Science,57,DC,60,71,50,85,69,62
821,Rebecca,rebecca.mckay.821@gslingacademy.com,female,24,3.42,FALSE,FALSE,2.5,7.5,TikTok,7.2314,3,Chemistry,52,DC,90,82,94,99,78,65
822,James,james.reynolds.822@gslingacademy.com,male,22,3.43,TRUE,FALSE,3.8,9.6,Facebook,8,10,Computer Science,47,DC,68,62,64,71,87,60
823,Heather,heather.bentley.823@gslingacademy.com,female,21,2.05,FALSE,TRUE,8.3,6.1,Instagram,7.253,10,Physics,57,DD,60,71,70,78,72,78
824,Alexis,alexis.hall.824@gslingacademy.com,female,23,2.33,FALSE,FALSE,7.1,7.5,Twitter,2.838763318,6,Computer Science,60,CB,100,88,91,98,68,81
825,Ryan,ryan.soto.825@gslingacademy.com,male,18,3.68,FALSE,FALSE,3.6,9.4,TikTok,6.579790019,6,Physics,43,DC,99,100,94,84,86,63
826,Brent,brent.clements.826@gslingacademy.com,male,23,3.84,FALSE,FALSE,3.6,6.1,Facebook,4.596111056,1,Mathematics,62,CC,87,60,90,87,86,62
827,Thomas,thomas.hernandez.827@gslingacademy.com,male,25,3.82,FALSE,TRUE,5.8,9.7,Telegram,5.276020632,7,Chemistry,60,DD,82,65,96,87,87,63
828,Kevin,kevin.mack.828@gslingacademy.com,male,21,2.99,TRUE,FALSE,4.1,7.9,TikTok,2.739787819,1,Computer Science,55,DC,93,54,57,99,59,73
829,Patrick,patrick.kirk.829@gslingacademy.com,male,22,2.49,FALSE,FALSE,3.4,8.8,Telegram,4.358217263,10,Biology,42,DD,60,92,73,74,86,94
830,Christopher,christopher.jenkins.830@gslingacademy.com,male,22,3.16,FALSE,FALSE,3.8,7.5,Instagram,2.851019149,2,Mathematics,70,DD,99,77,87,95,94,85
831,Cassandra,cassandra.hodges.831@gslingacademy.com,female,19,3.56,FALSE,FALSE,9.2,7.5,Telegram,8,1,Physics,99,DC,66,95,70,75,99,84
832,Christian,christian.powers.832@gslingacademy.com,male,24,3.58,FALSE,FALSE,3.8,7.4,Twitter,8,3,Physics,50,DD,70,54,58,50,95,92
833,Brittany,brittany.collier.833@gslingacademy.com,female,25,2.82,FALSE,FALSE,3.8,5.8,Twitter,5.337742764,7,Chemistry,58,DD,87,97,93,78,99,86
834,James,james.bridges.834@gslingacademy.com,male,19,2.98,FALSE,FALSE,5.7,7.8,Facebook,,9,Physics,48,DD,85,63,77,82,65,88
835,Alexander,alexander.fowler.835@gslingacademy.com,male,21,3.21,FALSE,FALSE,9.2,5.7,TikTok,2.08375101,5,Chemistry,72,BB,93,84,70,99,66,80
836,Andrew,andrew.wong.836@gslingacademy.com,male,24,2.15,FALSE,FALSE,1.9,9.8,Facebook,4.750520805,7,Chemistry,59,DD,71,91,79,98,69,75
837,Bobby,bobby.valdez.837@gslingacademy.com,male,22,2.73,TRUE,FALSE,6,8.8,Instagram,8,6,Computer Science,76,DD,67,80,71,75,96,100
838,Mary,mary.bird.838@gslingacademy.com,female,19,2.92,FALSE,FALSE,3.5,5.6,Facebook,0.530909699,4,Physics,60,DC,95,65,60,93,69,82
839,Andrew,andrew.rodriguez.839@gslingacademy.com,male,25,3.51,TRUE,FALSE,3.1,7.8,Telegram,2.439194777,6,Mathematics,46,DC,92,77,97,62,65,92
840,Melanie,melanie.carter.840@gslingacademy.com,female,25,2.75,FALSE,FALSE,3.6,5.7,TikTok,8,1,Biology,55,DD,71,69,84,96,84,69
841,Randy,randy.lopez.841@gslingacademy.com,male,19,3.26,FALSE,FALSE,7,9.7,Twitter,0.684810895,7,Chemistry,62,BA,87,100,90,96,86,93
842,David,david.cole.842@gslingacademy.com,male,22,3.74,FALSE,FALSE,8.4,8.4,Twitter,3.998040785,10,Chemistry,93,BA,94,87,68,89,82,76
843,Jennifer,jennifer.baxter.843@gslingacademy.com,female,24,3.26,FALSE,FALSE,8.6,6.2,Facebook,3.842882283,4,Biology,93,BA,91,62,83,97,83,63
844,Shannon,shannon.graham.844@gslingacademy.com,female,19,2.37,FALSE,FALSE,7.6,8.9,TikTok,2.96940906,8,Physics,68,AA,99,72,67,83,78,65
845,Stephanie,stephanie.bush.845@gslingacademy.com,female,24,2.67,FALSE,TRUE,3.6,6.7,Twitter,4.634998706,9,Mathematics,56,BA,69,81,70,95,97,62
846,Keith,keith.tanner.846@gslingacademy.com,male,19,2.02,FALSE,FALSE,6.7,9.5,Twitter,2.269777071,9,Mathematics,55,AA,50,89,82,71,78,70
847,Robert,robert.anderson.847@gslingacademy.com,male,22,2.7,TRUE,TRUE,7,8.3,Instagram,0.025522781,9,Chemistry,65,AA,91,69,95,82,85,60
848,Matthew,matthew.cantu.848@gslingacademy.com,male,18,3.5,FALSE,TRUE,3.1,8.6,Twitter,1.700066849,10,Computer Science,51,AA,88,74,97,88,73,66
849,Heather,heather.johnson.849@gslingacademy.com,female,18,3.6,FALSE,FALSE,7.2,7.4,Telegram,1.336311757,7,Chemistry,76,AA,81,90,82,100,82,98
850,Lee,lee.taylor.850@gslingacademy.com,male,18,3.47,TRUE,FALSE,3.1,8.5,Facebook,2.268288419,3,Biology,43,BA,76,84,87,65,80,72
851,Jessica,jessica.williams.851@gslingacademy.com,female,20,3.05,TRUE,FALSE,0.9,8.5,TikTok,3.203928341,6,Computer Science,50,AA,88,66,98,68,79,77
852,Holly,holly.sanchez.852@gslingacademy.com,female,25,3.06,FALSE,FALSE,3.6,10,Telegram,7.046604178,7,Physics,57,Fail,83,85,69,82,91,69
853,James,james.ray.853@gslingacademy.com,male,25,3.94,FALSE,FALSE,5.6,10,Instagram,0,7,Chemistry,58,BA,85,63,64,98,97,86
854,William,william.hernandez.854@gslingacademy.com,male,19,2.13,FALSE,FALSE,1.6,8.2,Instagram,4.776773341,3,Mathematics,40,AA,98,66,96,64,65,91
855,Lisa,lisa.brown.855@gslingacademy.com,female,22,3.64,FALSE,FALSE,0.9,8.5,Instagram,0.993736611,4,Chemistry,41,BB,72,94,93,44,92,83
856,Kevin,kevin.york.856@gslingacademy.com,male,23,3.56,TRUE,FALSE,3.1,5.5,Telegram,8,8,Physics,47,BA,75,78,62,61,55,93
857,Benjamin,benjamin.davis.857@gslingacademy.com,male,22,3.16,FALSE,FALSE,5.6,4.9,TikTok,1.72619192,3,Chemistry,52,BB,77,63,93,61,86,83
858,Sarah,sarah.nielsen.858@gslingacademy.com,female,20,3.56,TRUE,FALSE,3.6,8.8,TikTok,3.463687446,10,Chemistry,54,AA,96,93,59,84,79,93
859,Elizabeth,elizabeth.parks.859@gslingacademy.com,female,25,2.81,FALSE,TRUE,3.2,5.3,Telegram,8,2,Physics,52,Fail,64,100,68,86,89,91
860,Deborah,deborah.moore.860@gslingacademy.com,female,19,2.94,FALSE,FALSE,3,9,Instagram,0.034422878,7,Chemistry,42,BB,93,99,82,97,70,79
861,Michael,michael.anderson.861@gslingacademy.com,male,23,3.8,FALSE,FALSE,4.4,6.6,TikTok,3.620745182,9,Computer Science,63,AA,78,62,74,72,73,78
862,Brian,brian.adams.862@gslingacademy.com,male,19,2.62,FALSE,FALSE,3,9,Telegram,3.705989262,9,Mathematics,52,CB,84,81,84,84,66,74
863,Anthony,anthony.silva.863@gslingacademy.com,male,21,2.1,FALSE,FALSE,6.5,9.4,Twitter,5.046839183,7,Biology,67,BB,91,66,73,100,94,67
864,Melinda,melinda.velazquez.864@gslingacademy.com,female,25,2.39,FALSE,FALSE,3.6,8.8,TikTok,3.14388808,9,Biology,47,BB,63,74,97,64,61,92
865,Andre,andre.hoffman.865@gslingacademy.com,male,23,3.29,FALSE,FALSE,4.7,9.2,Facebook,9.88785152,1,Mathematics,75,AA,67,96,63,91,96,84
866,Vanessa,vanessa.coleman.866@gslingacademy.com,female,23,3.51,TRUE,FALSE,4.9,9.8,Instagram,5.368464014,9,Physics,46,BA,67,84,96,88,94,86
867,Stephanie,stephanie.hernandez.867@gslingacademy.com,female,22,2.79,FALSE,TRUE,5.9,5.7,Twitter,4.262832861,5,Chemistry,69,Fail,66,92,96,76,88,77
868,Timothy,timothy.david.868@gslingacademy.com,male,24,2.47,TRUE,FALSE,7.3,7.6,Instagram,3.737256287,7,Computer Science,45,BA,74,65,71,63,59,67
869,Carol,carol.cortez.869@gslingacademy.com,female,18,3.88,FALSE,FALSE,7.3,6.5,Twitter,4.184026665,9,Computer Science,66,Fail,91,69,67,67,70,71
870,Justin,justin.kelly.870@gslingacademy.com,male,24,2.75,FALSE,FALSE,2.3,5.3,TikTok,3.273798577,7,Computer Science,59,Fail,100,67,65,67,92,67
871,George,george.king.871@gslingacademy.com,male,19,2.18,FALSE,FALSE,3.6,8.3,Twitter,3.288117157,1,Computer Science,58,CC,90,73,84,64,75,62
872,Ashley,ashley.craig.872@gslingacademy.com,female,19,3.18,FALSE,FALSE,3.6,9.1,Facebook,0,3,Mathematics,57,CC,94,67,74,71,98,74
873,Patricia,patricia.sullivan.873@gslingacademy.com,female,19,2.33,TRUE,FALSE,8.8,5.9,TikTok,4.170692719,5,Chemistry,92,AA,90,98,54,77,80,71
874,David,david.jones.874@gslingacademy.com,male,20,3.46,FALSE,FALSE,6.8,9.1,Instagram,4.149139464,2,Chemistry,57,CB,93,100,64,81,78,64
875,Cody,cody.smith.875@gslingacademy.com,male,22,3.92,FALSE,FALSE,5.5,9.8,TikTok,3.709555446,4,Physics,78,BB,68,86,83,82,67,69
876,Joseph,joseph.jackson.876@gslingacademy.com,male,20,3.92,FALSE,FALSE,1.7,9.5,Instagram,3.759622955,8,Physics,42,BB,87,63,92,81,78,74
877,Adam,adam.edwards.877@gslingacademy.com,male,19,2.87,FALSE,FALSE,3.7,6.3,Twitter,4.52078258,5,Mathematics,57,AA,95,89,73,79,98,68
878,Brian,brian.morales.878@gslingacademy.com,male,20,3.68,TRUE,TRUE,4,6.5,Facebook,3.92267113,10,Chemistry,51,AA,68,53,60,95,96,99
879,Melissa,melissa.fry.879@gslingacademy.com,female,18,2.53,FALSE,FALSE,3.6,8,Telegram,3.175167816,8,Computer Science,56,AA,92,89,93,97,92,100
880,Lori,lori.jacobson.880@gslingacademy.com,female,23,3.23,FALSE,FALSE,5.6,6.1,Twitter,3.661828416,9,Computer Science,61,AA,86,87,91,90,75,79
881,Jessica,jessica.shannon.881@gslingacademy.com,female,25,2.6,FALSE,FALSE,3.5,8.4,TikTok,5.461615974,10,Biology,46,AA,70,96,92,65,90,84
882,Sharon,sharon.ramirez.882@gslingacademy.com,female,25,3.84,FALSE,FALSE,0.8,8,Twitter,5.934212134,7,Computer Science,46,BA,68,91,86,81,72,89
883,Nicole,nicole.rice.883@gslingacademy.com,female,22,3.35,FALSE,FALSE,3.8,8.9,TikTok,1.033424341,3,Chemistry,59,CC,99,100,82,79,95,89
884,Alison,alison.webster.884@gslingacademy.com,female,19,2.83,TRUE,TRUE,5.3,8.6,Twitter,2.215061082,6,Computer Science,65,BA,68,75,63,63,73,79
885,Alexander,alexander.mitchell.885@gslingacademy.com,male,20,2.74,FALSE,FALSE,5.9,6.9,Twitter,4.904829363,7,Biology,63,CC,89,90,98,100,97,95
886,Bryan,bryan.grimes.886@gslingacademy.com,male,18,3.5,FALSE,FALSE,6.5,7.4,Facebook,4.118259472,6,Mathematics,57,Fail,65,61,77,97,90,90
887,Nicole,nicole.mcdonald.887@gslingacademy.com,female,23,3.67,FALSE,FALSE,3.7,8.7,TikTok,7,9,Mathematics,44,BA,82,92,65,82,91,67
888,Christopher,christopher.ramirez.888@gslingacademy.com,male,22,3.28,TRUE,FALSE,7.4,9.3,Facebook,3.12654132,5,Physics,53,Fail,63,91,83,75,73,74
889,Lawrence,lawrence.fields.889@gslingacademy.com,male,24,3.97,TRUE,FALSE,3.4,5,Twitter,4.575071076,8,Computer Science,40,Fail,76,73,51,76,50,77
890,Rebecca,rebecca.molina.890@gslingacademy.com,female,24,3.07,FALSE,FALSE,8.3,7,Twitter,6.837005207,10,Biology,87,AA,65,81,70,62,96,75
891,John,john.castillo.891@gslingacademy.com,male,19,2.14,FALSE,FALSE,3.8,9.8,TikTok,7.70794687,8,Computer Science,78,BA,91,64,93,86,91,97
892,Sandra,sandra.davis.892@gslingacademy.com,female,25,3.52,TRUE,FALSE,3.8,8.5,Facebook,0,4,Physics,55,BA,80,100,66,63,69,66
893,Andrew,andrew.smith.893@gslingacademy.com,male,18,3.16,FALSE,TRUE,5.1,8.2,Telegram,4.702599179,4,Physics,68,AA,68,74,68,75,78,95
894,Elizabeth,elizabeth.smith.894@gslingacademy.com,female,21,2.84,FALSE,FALSE,3.5,8.9,Facebook,1.748194657,7,Mathematics,43,BA,98,87,73,74,89,66
895,Scott,scott.schultz.895@gslingacademy.com,male,18,3.86,TRUE,FALSE,4.9,7.7,Twitter,8,5,Biology,66,BA,66,88,72,92,52,70
896,Joseph,joseph.harper.896@gslingacademy.com,male,25,2.3,FALSE,TRUE,3.8,8,Instagram,0.258405875,7,Chemistry,63,BB,66,96,68,90,91,99
897,Ryan,ryan.salazar.897@gslingacademy.com,male,23,2.7,FALSE,TRUE,3.8,8.6,Facebook,1.633177682,8,Physics,62,AA,71,90,97,81,86,73
898,Brenda,brenda.davis.898@gslingacademy.com,female,20,3.77,FALSE,FALSE,3.8,10,Telegram,2.651370162,9,Mathematics,75,AA,99,69,95,73,79,83
899,Chad,chad.taylor.899@gslingacademy.com,male,25,3.39,FALSE,FALSE,1.3,9.6,Instagram,4.340752159,5,Chemistry,46,BB,89,92,64,77,80,66
900,Natasha,natasha.edwards.900@gslingacademy.com,female,22,3.2,TRUE,TRUE,3.9,8.3,Facebook,2.259079244,9,Chemistry,59,AA,51,62,85,74,91,93
901,Pamela,pamela.edwards.901@gslingacademy.com,female,21,3.95,FALSE,FALSE,4.5,8.2,Instagram,1.543407738,7,Biology,47,BA,88,67,82,90,74,96
902,Cynthia,cynthia.richardson.902@gslingacademy.com,female,21,2.11,TRUE,TRUE,5.7,8.9,Twitter,0,3,Physics,67,BB,57,58,68,57,99,95
903,Robert,robert.johnson.903@gslingacademy.com,male,20,2.76,FALSE,FALSE,9.5,5.7,Twitter,1.67080425,9,Biology,58,AA,84,80,65,91,84,65
904,Kevin,kevin.ryan.904@gslingacademy.com,male,23,3,FALSE,FALSE,3,10,Telegram,4.352393023,7,Mathematics,40,AA,82,95,61,70,88,92
905,Eileen,eileen.nicholson.905@gslingacademy.com,female,25,2.85,TRUE,TRUE,3.7,5.8,TikTok,5.976017168,1,Chemistry,57,BB,64,56,85,91,78,97
906,Robert,robert.torres.906@gslingacademy.com,male,22,3.97,FALSE,FALSE,3.1,7.4,Instagram,0.914015351,4,Physics,49,CC,98,74,93,63,70,67
907,Alicia,alicia.beltran.907@gslingacademy.com,female,24,3.52,FALSE,FALSE,4.2,8.5,Telegram,1.101432225,4,Computer Science,49,CC,52,54,52,65,54,69
908,Jessica,jessica.wong.908@gslingacademy.com,female,23,3.37,FALSE,FALSE,3.7,9.6,Facebook,1.526450561,2,Physics,81,BB,71,83,98,93,95,99
909,Ruben,ruben.meyer.909@gslingacademy.com,male,20,3.41,FALSE,TRUE,2.7,7.8,Twitter,2.765334732,3,Computer Science,46,AA,73,84,96,97,85,63
910,Megan,megan.alexander.910@gslingacademy.com,female,25,2.86,FALSE,FALSE,4,9.6,Facebook,3.387500275,7,Biology,52,BA,88,91,95,98,99,71
911,Jennifer,jennifer.gonzalez.911@gslingacademy.com,female,20,3.86,FALSE,TRUE,4.2,9,TikTok,2.386602057,4,Physics,49,BA,66,77,93,99,78,91
912,Carl,carl.ferguson.912@gslingacademy.com,male,21,2.99,FALSE,FALSE,3.4,9,Instagram,0,9,Computer Science,47,AA,69,93,75,88,81,89
913,Valerie,valerie.romero.913@gslingacademy.com,female,19,3.23,FALSE,FALSE,4.7,5.2,Telegram,0,5,Computer Science,41,BA,79,61,84,73,95,85
914,Laura,laura.romero.914@gslingacademy.com,female,20,2.51,FALSE,FALSE,3.6,9.9,TikTok,2.013432667,8,Biology,59,AA,83,68,88,69,79,74
915,Heidi,heidi.adams.915@gslingacademy.com,female,21,2.38,TRUE,FALSE,6.8,7.4,Instagram,4.06429566,7,Computer Science,78,BA,58,83,89,87,78,86
916,Regina,regina.spencer.916@gslingacademy.com,female,24,3.25,FALSE,FALSE,7.5,6.5,Twitter,3.013538901,10,Chemistry,49,AA,66,85,94,62,86,92
917,Lee,lee.campbell.917@gslingacademy.com,male,24,2.14,FALSE,FALSE,0.8,6.9,TikTok,6.36736629,4,Chemistry,41,AA,95,74,97,87,78,68
918,Noah,noah.mcdaniel.918@gslingacademy.com,male,23,3.75,FALSE,FALSE,2.8,5.4,Facebook,0,8,Biology,62,AA,60,70,84,87,87,64
919,Dorothy,dorothy.mitchell.919@gslingacademy.com,female,18,2.2,FALSE,FALSE,7,9.8,Telegram,6,2,Physics,66,AA,71,81,97,96,72,63
920,Michael,michael.mccarthy.920@gslingacademy.com,male,25,2.77,FALSE,FALSE,5.1,8.2,Telegram,5.789097194,6,Biology,61,CB,65,92,62,76,84,100
921,Matthew,matthew.jones.921@gslingacademy.com,male,20,2.99,FALSE,FALSE,0.9,8.2,Telegram,2.402484722,7,Biology,45,AA,87,62,63,77,71,68
922,John,john.riley.922@gslingacademy.com,male,21,2.48,FALSE,FALSE,3.7,8.9,TikTok,0.44514586,9,Computer Science,56,BB,98,85,96,98,96,93
923,Shelly,shelly.dominguez.923@gslingacademy.com,female,23,3.63,FALSE,FALSE,3.7,9.7,TikTok,0,10,Computer Science,73,CC,96,72,97,71,60,61
924,Ann,ann.evans.924@gslingacademy.com,female,20,3.03,FALSE,FALSE,8.1,8.8,Twitter,2,9,Chemistry,72,BB,85,73,78,61,74,96
925,David,david.perez.925@gslingacademy.com,male,23,3.65,TRUE,FALSE,3.7,8.4,TikTok,1.975966792,5,Physics,50,AA,67,60,88,99,56,92
926,Nicole,nicole.bell.926@gslingacademy.com,female,23,3.32,FALSE,FALSE,8.1,8.2,Facebook,1.701008435,6,Physics,74,BA,82,64,82,72,96,100
927,Amanda,amanda.garcia.927@gslingacademy.com,female,18,3.37,TRUE,FALSE,3.8,6.2,Facebook,5,3,Biology,57,AA,51,98,72,90,59,73
928,Charles,charles.owens.928@gslingacademy.com,male,22,2.41,FALSE,FALSE,3.6,8.3,Facebook,6.631213679,1,Computer Science,72,CB,90,94,68,61,77,92
929,Teresa,teresa.henry.929@gslingacademy.com,female,25,3.8,FALSE,FALSE,5.6,9.7,Twitter,0.252927846,3,Computer Science,67,AA,78,90,63,68,63,72
930,Luis,luis.frank.930@gslingacademy.com,male,23,2.9,FALSE,FALSE,2.2,8.6,Instagram,1.078696934,9,Chemistry,43,CC,74,97,74,82,75,69
931,Timothy,timothy.booth.931@gslingacademy.com,male,24,3.44,FALSE,FALSE,6.9,7.9,Telegram,2.70535041,1,Physics,60,BB,74,70,78,94,75,96
932,Michael,michael.moon.932@gslingacademy.com,male,18,2.51,FALSE,FALSE,6.6,8.4,Instagram,3,4,Physics,49,BB,82,86,72,79,93,94
933,Rachel,rachel.hall.933@gslingacademy.com,female,20,2.02,TRUE,FALSE,3.4,9.9,Facebook,2.23037565,6,Physics,41,CC,73,95,81,81,62,81
934,Thomas,thomas.nguyen.934@gslingacademy.com,male,21,3.37,FALSE,TRUE,2.6,8.9,TikTok,4.166300997,2,Physics,48,CB,86,77,91,76,78,62
935,Tiffany,tiffany.fields.935@gslingacademy.com,female,21,3.72,FALSE,FALSE,8.9,6.8,Telegram,0.121076066,4,Physics,78,BB,65,67,68,63,97,63
936,Jessica,jessica.marshall.936@gslingacademy.com,female,18,2.04,FALSE,TRUE,7.7,6.3,Twitter,3.095165461,9,Computer Science,55,CC,98,60,77,72,74,63
937,Maurice,maurice.nguyen.937@gslingacademy.com,male,21,2.08,FALSE,FALSE,4.1,8,TikTok,2.972178092,8,Chemistry,65,BA,92,74,67,85,63,87
938,William,william.kelly.938@gslingacademy.com,male,22,2.5,FALSE,FALSE,7.6,6.3,Instagram,6.136495979,1,Computer Science,59,CC,88,90,92,75,98,91
939,Harry,harry.hunter.939@gslingacademy.com,male,24,2.9,FALSE,TRUE,3.4,8.1,Instagram,5.268669029,7,Physics,57,BB,87,72,74,100,84,85
940,Gary,gary.gentry.940@gslingacademy.com,male,22,3.18,FALSE,TRUE,3.7,9.1,Facebook,3.228933738,1,Chemistry,72,CC,79,74,82,71,87,67
941,Maria,maria.malone.941@gslingacademy.com,female,18,3.77,TRUE,FALSE,3.8,9.7,Twitter,1.099351034,2,Computer Science,70,BB,71,97,70,73,81,85
942,Jason,jason.vazquez.942@gslingacademy.com,male,24,2.02,FALSE,FALSE,6.1,7,Facebook,0,3,Mathematics,68,BA,76,75,67,60,77,100
943,Patrick,patrick.west.943@gslingacademy.com,male,21,3.26,FALSE,FALSE,6.7,9.4,Twitter,1.229972381,1,Mathematics,47,CC,84,76,93,64,86,95
944,Alexandra,alexandra.brown.944@gslingacademy.com,female,25,2.3,FALSE,FALSE,2.2,8.9,Twitter,7.372743181,10,Mathematics,47,AA,74,73,73,81,87,84
945,Jennifer,jennifer.torres.945@gslingacademy.com,female,21,3.86,FALSE,FALSE,5,7.6,Telegram,0,8,Physics,64,CC,100,61,88,73,84,100
946,Daniel,daniel.smith.946@gslingacademy.com,male,23,3.98,FALSE,FALSE,7.6,6.3,Twitter,1.17254221,9,Chemistry,66,CC,96,58,88,99,98,71
947,Catherine,catherine.boyle.947@gslingacademy.com,female,25,3.07,FALSE,FALSE,3.2,8.9,Instagram,3.255492052,3,Chemistry,45,DD,76,88,73,67,88,76
948,Amanda,amanda.bush.948@gslingacademy.com,female,19,2.14,FALSE,FALSE,3.1,9,Instagram,5.531961523,3,Chemistry,45,DC,60,68,86,90,84,81
949,Emma,emma.copeland.949@gslingacademy.com,female,22,3.85,TRUE,FALSE,3.8,9.5,Instagram,0.442550533,7,Biology,87,DC,98,65,52,66,94,82
950,Bradley,bradley.avery.950@gslingacademy.com,male,21,3.19,FALSE,FALSE,2.8,6.7,Instagram,3.928203332,3,Computer Science,49,DC,75,81,72,71,84,87
951,Danielle,danielle.martinez.951@gslingacademy.com,female,18,2.03,FALSE,FALSE,4.8,5.4,TikTok,1.426593253,10,Chemistry,55,DD,85,84,94,95,74,83
952,Anna,anna.wolf.952@gslingacademy.com,female,24,3.64,FALSE,TRUE,5.4,7.9,Telegram,0.562172261,3,Physics,69,DD,63,82,61,66,84,98
953,Megan,megan.whitaker.953@gslingacademy.com,female,21,2.55,FALSE,FALSE,2.7,5.9,Facebook,1.809567769,2,Biology,44,CB,91,89,89,93,92,95
954,Melissa,melissa.richard.954@gslingacademy.com,female,19,2.71,FALSE,FALSE,1.3,9.3,Facebook,2.909606764,10,Physics,57,DD,93,69,60,98,83,88
955,Richard,richard.small.955@gslingacademy.com,male,22,2.51,TRUE,FALSE,4.2,9.7,TikTok,0.461752215,10,Computer Science,55,CB,87,75,67,96,86,85
956,Victor,victor.phillips.956@gslingacademy.com,male,18,3.99,FALSE,FALSE,4,6,Facebook,5.2309868,1,Mathematics,62,BB,92,65,67,78,66,98
957,Madison,madison.callahan.957@gslingacademy.com,female,19,3.47,FALSE,FALSE,6.9,9.4,TikTok,5.899239776,7,Physics,69,CB,84,68,92,96,88,60
958,Connor,connor.olson.958@gslingacademy.com,male,21,3.78,FALSE,FALSE,8.1,8.5,Facebook,1.579413314,2,Physics,84,BB,76,92,74,65,96,87
959,Hunter,hunter.allen.959@gslingacademy.com,male,19,3.71,FALSE,FALSE,3.3,8.9,Facebook,4.556688245,1,Computer Science,53,DD,95,77,81,83,73,76
960,Shannon,shannon.johnson.960@gslingacademy.com,female,18,2.59,FALSE,FALSE,7.3,7.6,Telegram,0,5,Chemistry,53,DD,89,98,78,74,93,65
961,Samantha,samantha.alexander.961@gslingacademy.com,female,20,2.62,FALSE,FALSE,9.3,7.4,Twitter,2.630794384,1,Chemistry,86,DD,62,68,76,72,94,89
962,Justin,justin.lester.962@gslingacademy.com,male,19,3,FALSE,TRUE,3.6,6.8,Twitter,4.67497412,6,Computer Science,59,CB,75,85,66,73,88,85
963,Hunter,hunter.miller.963@gslingacademy.com,male,20,2.78,FALSE,FALSE,3.8,7.4,TikTok,4.43438611,9,Physics,65,CC,94,84,63,62,72,68
964,Shelia,shelia.rogers.964@gslingacademy.com,female,20,2.45,FALSE,FALSE,2.8,9.2,Instagram,3.291331109,3,Biology,40,DC,96,91,100,95,93,86
965,Laura,laura.walker.965@gslingacademy.com,female,20,2.58,FALSE,FALSE,3.6,9.1,Telegram,5.399137022,4,Computer Science,57,DC,74,67,90,75,95,83
966,Ashley,ashley.green.966@gslingacademy.com,female,24,2.98,FALSE,FALSE,6.8,8.2,Instagram,1.526933284,2,Chemistry,56,DC,80,82,80,33,93,78
967,Beth,beth.bonilla.967@gslingacademy.com,female,21,3.14,FALSE,FALSE,3.8,5.5,Telegram,3.175797061,2,Physics,69,DC,97,65,96,80,80,78
968,Ray,ray.padilla.968@gslingacademy.com,male,23,3.59,FALSE,FALSE,7.6,5.6,Instagram,2,9,Computer Science,62,DC,100,89,96,96,85,92
969,Jennifer,jennifer.cummings.969@gslingacademy.com,female,22,2.22,FALSE,TRUE,7.7,7.7,TikTok,3.84065801,1,Chemistry,83,DD,99,78,88,69,98,60
970,Daniel,daniel.peterson.970@gslingacademy.com,male,22,3.12,FALSE,FALSE,2.4,8.8,TikTok,4.211482474,1,Physics,42,CB,87,97,93,94,90,88
971,Andrew,andrew.miller.971@gslingacademy.com,male,19,3.44,FALSE,TRUE,7.1,8,Telegram,0.410320093,2,Computer Science,87,DC,99,98,65,95,76,68
972,Scott,scott.jacobson.972@gslingacademy.com,male,24,2.54,FALSE,TRUE,3.3,9,Facebook,4.36597862,8,Chemistry,44,CC,97,68,86,90,78,80
